1.668538852	2.276286563	5.21E-227
1.678171432	2.275931221	1.29E-223
1.687859621	2.275575636	2.89E-220
1.697603741	2.275219756	5.82E-217
1.707404115	2.27486353	1.06E-213
1.717261066	2.274506906	1.75E-210
1.727174922	2.274149833	2.61E-207
1.737146012	2.273792258	3.54E-204
1.747174665	2.273434131	4.36E-201
1.757261215	2.273075399	4.87E-198
1.767405994	2.27271601	4.96E-195
1.777609341	2.272355913	4.61E-192
1.787871591	2.271995055	3.90E-189
1.798193087	2.271633384	3.02E-186
1.808574169	2.271270847	2.13E-183
1.819015181	2.270907393	1.38E-180
1.829516471	2.270542969	8.18E-178
1.840078384	2.270177522	4.45E-175
1.850701273	2.269810999	2.22E-172
1.861385488	2.269443348	1.02E-169
1.872131384	2.269074514	4.32E-167
1.882939316	2.268704445	1.68E-164
1.893809643	2.268333088	6.04E-162
1.904742726	2.267960387	2.00E-159
1.915738925	2.26758629	6.13E-157
1.926798607	2.267210743	1.74E-154
1.937922137	2.26683369	4.55E-152
1.949109883	2.266455077	1.11E-149
1.960362217	2.266074849	2.49E-147
1.971679512	2.265692952	5.22E-145
1.983062142	2.26530933	1.01E-142
1.994510485	2.264923926	1.83E-140
2.006024919	2.264536685	3.09E-138
2.017605828	2.264147551	4.84E-136
2.029253593	2.263756467	7.09E-134
2.040968602	2.263363376	9.68E-132
2.052751242	2.262968222	1.23E-129
2.064601905	2.262570945	1.47E-127
2.076520982	2.262171489	1.64E-125
2.088508868	2.261769794	1.72E-123
2.100565961	2.261365803	1.68E-121
2.112692661	2.260959456	1.55E-119
2.124889369	2.260550694	1.33E-117
2.137156489	2.260139457	1.08E-115
2.149494428	2.259725684	8.24E-114
2.161903595	2.259309314	5.91E-112
2.1743844	2.258890288	3.99E-110
2.186937258	2.258468542	2.54E-108
2.199562585	2.258044015	1.53E-106
2.212260798	2.257616644	8.65E-105
2.225032319	2.257186366	4.63E-103
2.237877571	2.256753117	2.34E-101
2.250796979	2.256316834	1.12E-99
2.263790972	2.255877451	5.07E-98
2.27685998	2.255434904	2.18E-96
2.290004436	2.254989127	8.85E-95
2.303224776	2.254540052	3.41E-93
2.316521438	2.254087615	1.25E-91
2.329894862	2.253631746	4.34E-90
2.343345492	2.253172378	1.43E-88
2.356873773	2.252709442	4.50E-87
2.370480154	2.252242869	1.35E-85
2.384165085	2.251772588	3.83E-84
2.39792902	2.251298529	1.04E-82
2.411772416	2.250820621	2.68E-81
2.42569573	2.250338791	6.62E-80
2.439699424	2.249852967	1.56E-78
2.453783962	2.249363075	3.50E-77
2.467949812	2.248869041	7.51E-76
2.482197442	2.248370789	1.54E-74
2.496527324	2.247868245	3.03E-73
2.510939933	2.24736133	5.70E-72
2.525435748	2.246849969	1.03E-70
2.540015247	2.246334082	1.77E-69
2.554678915	2.24581359	2.93E-68
2.569427238	2.245288414	4.65E-67
2.584260703	2.244758473	7.09E-66
2.599179803	2.244223684	1.04E-64
2.614185032	2.243683965	1.46E-63
2.629276887	2.243139233	1.97E-62
2.644455868	2.242589403	2.56E-61
2.659722478	2.242034389	3.20E-60
2.675077224	2.241474105	3.85E-59
2.690520613	2.240908463	4.47E-58
2.706053158	2.240337374	5.00E-57
2.721675373	2.239760749	5.38E-56
2.737387777	2.239178497	5.60E-55
2.753190889	2.238590527	5.61E-54
2.769085233	2.237996744	5.44E-53
2.785071337	2.237397055	5.09E-52
2.801149729	2.236791364	4.60E-51
2.817320943	2.236179575	4.02E-50
2.833585514	2.235561591	3.40E-49
2.849943982	2.234937311	2.78E-48
2.866396888	2.234306636	2.20E-47
2.882944778	2.233669463	1.69E-46
2.8995882	2.233025691	1.25E-45
2.916327705	2.232375214	9.02E-45
2.933163849	2.231717927	6.29E-44
2.950097188	2.231053722	4.26E-43
2.967128285	2.230382491	2.80E-42
2.984257704	2.229704124	1.79E-41
3.001486011	2.22901851	1.11E-40
3.018813779	2.228325533	6.66E-40
3.036241581	2.227625081	3.90E-39
3.053769995	2.226917037	2.22E-38
3.071399602	2.226201282	1.23E-37
3.089130985	2.225477697	6.60E-37
3.106964733	2.224746161	3.46E-36
3.124901436	2.22400655	1.76E-35
3.142941689	2.223258738	8.76E-35
3.16108609	2.2225026	4.24E-34
3.179335239	2.221738006	2.00E-33
3.197689741	2.220964826	9.20E-33
3.216150206	2.220182926	4.13E-32
3.234717243	2.219392173	1.81E-31
3.25339147	2.21859243	7.71E-31
3.272173504	2.217783557	3.22E-30
3.291063968	2.216965414	1.31E-29
3.310063487	2.216137857	5.21E-29
3.329172692	2.21530074	2.03E-28
3.348392216	2.214453917	7.70E-28
3.367722695	2.213597236	2.86E-27
3.38716477	2.212730546	1.04E-26
3.406719086	2.21185369	3.70E-26
3.42638629	2.210966511	1.29E-25
3.446167034	2.21006885	4.38E-25
3.466061973	2.209160542	1.46E-24
3.486071767	2.208241423	4.77E-24
3.506197079	2.207311323	1.53E-23
3.526438576	2.206370071	4.79E-23
3.546796928	2.205417493	1.47E-22
3.56727281	2.204453411	4.45E-22
3.587866901	2.203477645	1.32E-21
3.608579883	2.20249001	3.82E-21
3.629412442	2.20149032	1.09E-20
3.650365268	2.200478384	3.04E-20
3.671439057	2.199454008	8.33E-20
3.692634506	2.198416994	2.25E-19
3.713952318	2.19736714	5.95E-19
3.735393198	2.196304243	1.55E-18
3.756957859	2.195228092	3.95E-18
3.778647013	2.194138475	9.93E-18
3.80046138	2.193035173	2.45E-17
3.822401683	2.191917967	5.96E-17
3.844468649	2.190786629	1.43E-16
3.866663009	2.189640927	3.35E-16
3.888985498	2.188480629	7.76E-16
3.911436856	2.187305492	1.77E-15
3.934017828	2.186115272	3.96E-15
3.95672916	2.184909719	8.75E-15
3.979571607	2.183688575	1.90E-14
4.002545925	2.182451579	4.08E-14
4.025652874	2.181198463	8.62E-14
4.048893222	2.179928955	1.79E-13
4.072267738	2.178642773	3.68E-13
4.095777196	2.177339631	7.45E-13
4.119422376	2.176019237	1.49E-12
4.143204061	2.174681288	2.92E-12
4.167123039	2.173325477	5.68E-12
4.191180103	2.171951488	1.09E-11
4.215376049	2.170558997	2.06E-11
4.239711681	2.169147671	3.84E-11
4.264187803	2.16771717	7.07E-11
4.288805228	2.16626714	1.29E-10
4.313564771	2.164797223	2.31E-10
4.338467252	2.163307045	4.10E-10
4.363513497	2.161796223	7.19E-10
4.388704335	2.160264363	1.25E-09
4.414040602	2.158711057	2.13E-09
4.439523137	2.157135885	3.61E-09
4.465152783	2.155538411	6.05E-09
4.490930392	2.153918185	1.00E-08
4.516856816	2.152274738	1.64E-08
4.542932915	2.150607585	2.65E-08
4.569159553	2.148916223	4.25E-08
4.595537599	2.147200122	6.73E-08
4.622067927	2.145458734	1.05E-07
4.648751416	2.143691483	1.64E-07
4.675588951	2.141897763	2.51E-07
4.70258142	2.140076944	3.82E-07
4.729729719	2.138228352	5.76E-07
4.757034747	2.136351284	8.58E-07
4.784497408	2.134444989	0.00000127
4.812118613	2.132508673	0.00000185
4.839899277	2.130541491	0.00000269
4.86784032	2.128542541	0.00000386
4.895942669	2.126510867	0.00000549
4.924207255	2.124445442	0.00000775
4.952635014	2.122345174	0.0000108
4.981226887	2.120208901	0.000015
5.009983824	2.118035381	0.0000206
5.038906776	2.115823301	0.0000281
5.067996703	2.113571272	0.000038
5.097254567	2.111277836	0.0000509
5.126681339	2.108941468	0.0000677
5.156277993	2.106560591	0.0000893
5.186045511	2.104133588	0.000116923
5.215984878	2.101658822	0.000151879
5.246097088	2.099134662	0.000195796
5.276383137	2.096559509	0.000250538
5.306844029	2.093931842	0.000318239
5.337480774	2.091250248	0.000401321
5.368294386	2.088513479	0.0005025
5.399285888	2.085720503	0.000624789
5.430456306	2.082870554	0.000771491
5.461806672	2.079963213	0.00094618
5.493338026	2.07699844	0.001152676
5.525051413	2.073976664	0.001395005
5.556947883	2.070898821	0.001677346
5.589028493	2.067766425	0.002003971
5.621294306	2.064581606	0.002379163
5.653746393	2.06134715	0.002807132
5.686385827	2.05806653	0.00329191
5.71921369	2.054743907	0.003837251
5.752231071	2.05138413	0.004446508
5.785439064	2.04799271	0.005122517
5.818838768	2.044575777	0.005867479
5.852431291	2.041140011	0.00668284
5.886217745	2.037692553	0.007569184
5.920199251	2.034240908	0.008526129
5.954376934	2.030792792	0.009552247
5.988751928	2.027356025	0.010644991
6.02332537	2.023938339	0.011800653
6.058098407	2.020547237	0.013014342
6.09307219	2.017189791	0.014279991
6.12824788	2.013872485	0.015590386
6.163626641	2.010601033	0.016937232
6.199209646	2.007380218	0.018311242
6.234998074	2.004213732	0.019702252
6.270993111	2.001104048	0.021099366
6.307195949	1.998052307	0.022491116
6.343607788	1.995058222	0.023865644
6.380229836	1.992120029	0.025210892
6.417063305	1.989234468	0.026514808
6.454109415	1.986396753	0.027765542
6.491369396	1.983600648	0.028951651
6.52884448	1.980838502	0.030062292
6.566535911	1.978101352	0.031087393
6.604444936	1.97537903	0.032017824
6.642572813	1.972660332	0.032845528
6.680920804	1.969933134	0.033563644
6.719490181	1.96718459	0.034166593
6.758282221	1.964401294	0.034650138
6.79729821	1.961569474	0.035011423
6.836539441	1.958675158	0.035248977
6.876007214	1.955704369	0.035362695
6.915702837	1.952643258	0.035353793
6.955627625	1.949478299	0.035224744
6.995782901	1.946196404	0.034979193
7.036169997	1.942785027	0.034621852
7.076790249	1.939232312	0.03415839
7.117645005	1.935527135	0.033595308
7.158735619	1.93165918	0.032939807
7.20006345	1.92761896	0.032199657
7.24162987	1.923397899	0.031383061
7.283436256	1.918988248	0.030498525
7.325483992	1.914383141	0.029554732
7.367774473	1.909576499	0.028560423
7.410309099	1.904563068	0.027524283
7.45308928	1.899338238	0.026454844
7.496116434	1.893898073	0.025360393
7.539391987	1.88823921	0.024248896
7.582917371	1.882358704	0.023127933
7.626694031	1.876254011	0.022004644
7.670723416	1.869922826	0.020885695
7.715006986	1.86336301	0.019777248
7.759546207	1.85657248	0.01868495
7.804342556	1.849549058	0.017613935
7.849397518	1.84229043	0.016568838
7.894712584	1.834793952	0.015553821
7.940289257	1.827056604	0.014572614
7.986129047	1.819074859	0.013628566
8.032233473	1.810844562	0.012724713
8.078604063	1.802360857	0.01186386
8.125242354	1.793618041	0.011048672
8.17214989	1.784609532	0.010281786
8.219328226	1.775327712	0.009565932
8.266778925	1.765763901	0.00890408
8.314503561	1.755908271	0.008299589
8.362503714	1.745749743	0.00775639
8.410780975	1.735276035	0.00727917
8.459336943	1.724473535	0.006873589
8.508173228	1.713327302	0.006546507
8.557291448	1.70182118	0.006306225
8.606693231	1.689937739	0.006162753
8.656380213	1.67765834	0.006128083
8.706354042	1.664963266	0.006216482
8.756616372	1.65183193	0.006444792
8.80716887	1.638242931	0.006832743
8.858013211	1.624174381	0.007403264
8.909151079	1.609604139	0.0081828
8.96058417	1.594510146	0.009201625
9.012314186	1.578870821	0.010494142
9.064342844	1.562665558	0.012099173
9.116671866	1.545875136	0.014060228
9.169302987	1.528482398	0.016425745
9.222237951	1.510472944	0.019249299
9.275478512	1.491835729	0.022589758
9.329026434	1.47256406	0.0265114
9.382883491	1.452656473	0.031083941
9.437051469	1.432117733	0.03638249
9.491532161	1.410960076	0.042487387
9.546327375	1.389204426	0.049483898
9.601438924	1.366881906	0.05746172
9.656868636	1.344035424	0.066514245
9.712618347	1.32072135	0.076737502
9.768689904	1.297011412	0.08822869
9.825085167	1.272994678	0.101084166
9.881806002	1.248779417	0.115396768
9.938854291	1.224494787	0.131252325
9.996231923	1.200292281	0.148725183
10.0539408	1.17634619	0.167872708
10.11198283	1.152852627	0.188728798
10.17035995	1.130027157	0.211296568
10.22907408	1.108099488	0.235540867
10.28812716	1.087305407	0.261381456
10.34752117	1.067875821	0.288688099
10.40725806	1.050022991	0.317279098
10.46733982	1.033926137	0.346924304
10.52776843	1.019717235	0.377353483
10.5885459	1.007470267	0.408269348
10.64967424	0.997195143	0.439363879
10.71115548	0.988837408	0.470335603
10.77299166	0.982283767	0.500905236
10.83518482	0.977371138	0.530828292
10.89773702	0.973898197	0.55990343
10.96065035	0.971637564	0.587976614
11.02392687	0.970346714	0.614942171
11.0875687	0.969777517	0.64074151
11.15157793	0.969683914	0.665360714
11.21595669	0.969828334	0.688827593
11.28070712	0.969986822	0.711209
11.34583135	0.969954345	0.732607932
11.41133155	0.969549431	0.753161207
11.47720988	0.96861976	0.773036494
11.54346854	0.967048422	0.792428409
11.61010971	0.96476023	0.811553477
11.67713561	0.961728384	0.830642719
11.74454844	0.957980532	0.849931438
11.81235046	0.953602724	0.869646257
11.88054391	0.948739879	0.889989654
11.94913103	0.94359193	0.911122337
12.01811412	0.93840364	0.933145865
12.08749545	0.933448187	0.95608735
12.15727732	0.929004835	0.979889177
12.22746205	0.925332295	1.004406507
12.29805196	0.922641595	1.029413262
12.36904939	0.921070947	1.054617791
12.44045669	0.920666542	1.079686208
12.51227623	0.921371771	1.104270576
12.58451039	0.923025502	1.128039142
12.65716156	0.925368877	1.150705825
12.73023215	0.928060146	1.172055513
12.80372458	0.930695125	1.191964288
12.87764129	0.932831349	1.210413857
12.95198473	0.934014645	1.227499565
13.02675735	0.93380666	1.24343223
13.10196164	0.931811839	1.258534734
13.17760009	0.927704175	1.273232008
13.25367521	0.921251865	1.288035857
13.33018951	0.912339069	1.303524298
13.40714553	0.900984231	1.320314208
13.48454583	0.887352294	1.339028515
13.56239296	0.871758082	1.360259423
13.64068951	0.854660125	1.384527154
13.71943807	0.836640547	1.412241486
13.79864125	0.818372537	1.443668492
13.87830168	0.800577111	1.478908745
13.95842199	0.783974068	1.517891689
14.03900484	0.769234255	1.56038753
14.1200529	0.756940786	1.606033125
14.20156885	0.747563051	1.65436845
14.2835554	0.741445934	1.704875231
14.36601527	0.738812061	1.757012598
14.44895118	0.739773304	1.810246007
14.53236588	0.744347356	1.864067726
14.61626215	0.752475804	1.918009093
14.70064275	0.764040828	1.971646934
14.78551049	0.778879616	2.024604997
14.87086817	0.796795618	2.076553349
14.95671863	0.81756727	2.127205973
15.04306471	0.840954401	2.17631828
